Track_num,Section_id,Symmetry_id,radius,Curve_direction,Curve_degree,Cant,length,Track_segment,length,Track_id,Start_location,End_location
4,2063,,,,0,,732.239,102,732.239,MID_4,67537.59,68269.829
5,2064,,,,0,,1040.203,19,1040.203,MID_5,8293.734,9333.937
5,2065,,,,0,,274.793,21,274.793,MID_5,9602.02,9876.813
2,2066,,1352,1,1.292,7,269.992,104,269.992,MN_2,70480.969,70750.961
4,2067,,1352,1,1.292,7,269.516,105,269.516,MID_4,69579.461,69848.977
2,2068,,,,0,,273.792,105,273.792,MN_2,70750.961,71024.753
4,2069,,,,0,,275.471,106,275.471,MID_4,69848.977,70124.448
5,2070,,873,1,2,7,231.64,22,231.64,MID_5,9876.813,10108.453
2,2071,,873,1,2,7,225.315,106,225.315,MN_2,71024.753,71250.068
4,2072,,873,1,2,7,224.015,107,224.015,MID_4,70124.448,70348.463
5,2073,,,,0,,331.262,23,331.262,MID_5,10108.453,10439.715
5,2074,,860,1,2.031,7,793.272,24,793.272,MID_5,10439.715,11232.987
2,2075,,,,0,,340.692,107,340.692,MN_2,71250.068,71590.76
4,2076,,,,0,,342.321,108,342.321,MID_4,70348.463,70690.784
2,2077,,860,1,2.031,7,788.68,108,788.68,MN_2,71590.76,72379.44
4,2078,,860,1,2.031,7,785.24,109,785.24,MID_4,70690.784,71476.024
5,2079,,,,0,,1369.272,25,1369.272,MID_5,11232.987,12602.259
2,2080,,,,0,,1350.04,109,1350.04,MN_2,72379.44,73729.48
4,2081,,,,0,,1361.08,110,1361.08,MID_4,71476.024,72837.104
3,2083,,,,0,,408.734,0,408.734,MID_3,0,408.734
2,2084,,857,1,2.038,7,296.76,110,296.76,MN_2,73729.48,74026.24
4,2085,,857,1,2.038,7,278.359,111,278.359,MID_4,72837.104,73115.463
3,2086,,714,1,2.446,7,237.111,1,237.111,MID_3,408.734,645.845
2,2087,,,,0,,381.511,111,381.511,MN_2,74026.24,74407.751
4,2088,,,,0,,391.356,112,391.356,MID_4,73115.463,73506.819
3,2089,,,,0,,136.428,2,136.428,MID_3,645.845,782.273
2,2090,,714,1,2.446,7,266.702,112,266.702,MN_2,74407.751,74674.453
4,2091,,714,1,2.446,7,266.91,113,266.91,MID_4,73506.819,73773.729
3,2092,,569,1,3.067,7,512.182,3,512.182,MID_3,782.273,1294.455
2,2093,,,,0,,139.608,113,139.608,MN_2,74674.453,74814.061
4,2094,,,,0,,139.744,114,139.744,MID_4,73773.729,73913.473
3,2095,,,,0,,1751.024,4,1751.024,MID_3,1294.455,3045.479
2,2096,,569,1,3.067,7,504.268,114,504.268,MN_2,74814.061,75318.329
4,2097,,569,1,3.067,7,499.984,115,499.984,MID_4,73913.473,74413.457
3,2098,,903,1,1.933,7,683.87,5,683.87,MID_3,3045.479,3729.349
2,2099,,,,0,,1757.168,115,1757.168,MN_2,75318.329,77075.497
4,2100,,,,0,,1755.428,116,1755.428,MID_4,74413.457,76168.885
3,2101,,,,0,,96.328,6,96.328,MID_3,3729.349,3825.677
2,2102,,903,1,1.933,7,688.809,116,688.809,MN_2,77075.497,77764.306
4,2103,,903,1,1.933,7,698.938,117,698.938,MID_4,76168.885,76867.823
4,2104,,,,0,,85.935,118,85.935,MID_4,76867.823,76953.758
2,2105,,,,0,,89.312,117,89.312,MN_2,77764.306,77853.618
3,2106,,587,1,2.973,7,461.321,7,461.321,MID_3,3825.677,4286.998
4,2107,,587,1,2.973,7,454.409,119,454.409,MID_4,76953.758,77408.167
3,2108,,,,0,,2071.526,8,2071.526,MID_3,4286.998,6358.524
2,2109,,,,0,,2071.897,119,2071.897,MN_2,78310.164,80382.061
4,2110,,,,0,,2071.981,120,2071.981,MID_4,77408.167,79480.148
3,2111,,857,1,2.038,7,445.533,9,445.533,MID_3,6358.524,6804.057
3,2112,,,,0,,461.602,10,461.602,MID_3,6804.057,7265.659
2,2113,,857,1,2.038,7,449.224,120,449.224,MN_2,80382.061,80831.285
4,2114,,857,1,2.038,7,450.486,121,450.486,MID_4,79480.148,79930.634
3,2115,,884,1,1.975,7,457.764,11,457.764,MID_3,7265.659,7723.423
2,2116,,,,0,,461.322,121,461.322,MN_2,80831.285,81292.607
4,2117,,,,0,,462.472,122,462.472,MID_4,79930.634,80393.106
4,2118,,884,1,1.975,7,453.073,123,453.073,MID_4,80393.106,80846.179
3,2119,,,,0,,215.273,12,215.273,MID_3,7723.423,7938.696
2,2120,,884,1,1.975,7,455.071,122,455.071,MN_2,81292.607,81747.678
1,2121,,,,0,,215.21,129,215.21,NH_1,81674.846,81890.056
2,2122,,,,0,,214.999,123,214.999,MN_2,81747.678,81962.677
4,2123,,,,0,,214.418,124,214.418,MID_4,80846.179,81060.597
3,2124,,1255,1,1.392,7,266.095,13,266.095,MID_3,7938.696,8204.791
2,2125,,1255,1,1.392,7,264.594,124,264.594,MN_2,81962.677,82227.271
4,2126,,1255,1,1.392,7,264.43,125,264.43,MID_4,81060.597,81325.027
3,2127,,,,0,,4643.419,14,4643.419,MID_3,8204.791,12848.21
2,2128,,,,0,,4643.188,125,4643.188,MN_2,82227.271,86870.459
4,2129,,,,0,,4643.239,126,4643.239,MID_4,81325.027,85968.266
3,2130,,4758,1,0.367,7,754.754,15,754.754,MID_3,12848.21,13602.964
2,2131,,4758,1,0.367,7,755.678,126,755.678,MN_2,86870.459,87626.137
4,2132,,4758,1,0.367,7,756.438,127,756.438,MID_4,85968.266,86724.704
3,2133,,,,0,,974.097,16,974.097,MID_3,13602.964,14577.061
2,2134,,,,0,,973.994,127,973.994,MN_2,87626.137,88600.131
4,2135,,,,0,,973.706,128,973.706,MID_4,86724.704,87698.41
3,2136,,993,1,1.758,7,407.197,17,407.197,MID_3,14577.061,14984.258
3,2137,,,,0,,1138.076,18,1138.076,MID_3,14984.258,16122.334
4,2138,,993,1,1.758,7,433.462,129,433.462,MID_4,87698.41,88131.872
2,2139,,993,1,1.758,7,425.511,128,425.511,MN_2,88600.131,89025.642
4,2140,,,,0,,672.005,130,672.005,MID_4,88131.872,88803.877
2,2141,,,,0,,1083.896,129,1083.896,MN_2,89025.642,90109.538
4,2143,,,,0,,165.571,1,165.571,GC_4,317.586,483.157
2,2144,,651,1,2.683,7,296.041,0,296.041,MV_2,0,296.041
3,2145,,651,1,2.683,7,306.803,0,306.803,GC_3,0,306.803
4,2146,,733,1,2.383,7,287.321,2,287.321,GC_4,483.157,770.478
2,2147,,,,0,,166.963,1,166.963,MV_2,296.041,463.004
3,2148,,,,0,,167.312,1,167.312,GC_3,306.803,474.115
2,2149,,733,1,2.383,7,291.103,2,291.103,MV_2,463.004,754.107
3,2150,,733,1,2.383,7,292.289,2,292.289,GC_3,474.115,766.404
4,2151,,,,0,,1819.73,3,1819.73,GC_4,770.478,2590.208
4,2152,,927,1,1.883,7,524.802,4,524.802,GC_4,2590.208,3115.01
2,2153,,,,0,,1820.209,3,1820.209,MV_2,754.107,2574.316
3,2154,,,,0,,1820.346,3,1820.346,GC_3,766.404,2586.75
4,2155,,,,0,,149.67,5,149.67,GC_4,3115.01,3264.68
2,2156,,927,1,1.883,7,520.015,4,520.015,MV_2,2574.316,3094.331
3,2157,,927,1,1.883,7,517.713,4,517.713,GC_3,2586.75,3104.463
4,2158,,,,0,,302.476,7,302.476,GC_4,3632.224,3934.7
2,2159,,903,1,1.933,7,370.172,6,370.172,MV_2,3245.09,3615.262
3,2160,,903,1,1.933,7,370.7,6,370.7,GC_3,3256.315,3627.015
3,2161,,,,0,,302.424,7,302.424,GC_3,3627.015,3929.439
2,2162,,,,0,,302.18,7,302.18,MV_2,3615.262,3917.442
4,2163,,800,1,2.183,7,546.553,8,546.553,GC_4,3934.7,4481.253
3,2164,,800,1,2.183,7,539.282,8,539.282,GC_3,3929.439,4468.721
2,2165,,800,1,2.183,7,542.177,8,542.177,MV_2,3917.442,4459.619
4,2166,,776,1,2.25,7,230.802,9,230.802,GC_4,4481.253,4712.055
4,2167,,,,0,,331.086,10,331.086,GC_4,4712.055,5043.141
2,2168,,776,1,2.25,7,233.13,9,233.13,MV_2,4459.619,4692.749
3,2169,,776,1,2.25,7,233.98,9,233.98,GC_3,4468.721,4702.701
2,2170,,,,0,,331.276,10,331.276,MV_2,4692.749,5024.025
3,2171,,,,0,,331.552,10,331.552,GC_3,4702.701,5034.253
4,2172,,624,1,2.8,7,892.904,11,892.904,GC_4,5043.141,5936.045
2,2173,,624,1,2.8,7,885.394,11,885.394,MV_2,5024.025,5909.419
3,2174,,624,1,2.8,7,882.195,11,882.195,GC_3,5034.253,5916.448
4,2175,,,,0,,244.018,12,244.018,GC_4,5936.045,6180.063
1,2178,,336,1,5.2,7,268.927,32,470.851,GC_1,17687.907,18158.758
2,2179,,,,0,,328.823,17,264.188,GC_2,11077.652,11341.84
4,2180,,,,0,,327.431,35,268.927,GC_1,18158.758,18427.685
1,2181,,,,0,,329.112,33,328.823,GC_2,11341.84,11670.663
2,2182,,259,1,6.75,7,191.882,18,327.431,GC_4,18432.755,18760.186
4,2183,,259,1,6.75,7,194.003,36,329.112,GC_1,18427.685,18756.797
1,2184,,259,1,6.75,7,186.167,34,191.882,GC_2,11670.663,11862.545
2,2185,,,,0,,6156.848,,194.003,GC_4,18760.186,18954.189
4,2186,,,,0,,360.96,37,186.167,GC_1,18756.797,18942.964
4,2188,,540,1,3.233,7,270.298,39,360.96,GC_4,18954.189,19315.149
4,2189,,,,0,,1661.785,40,191.697,GC_4,19315.149,19506.846
4,2190,,,,0,,373.94,41,270.298,GC_4,19506.846,19777.144
4,2191,,,,0,,94.443,42,1661.785,GC_4,19777.144,21438.929
4,2192,,,,0,,3167.535,,373.94,GC_4,21438.929,21812.869
4,2193,,,,0,,1708.813,0,94.443,GC_4,21812.869,21907.312
1,2195,,,,0,,1128.323,58,1708.813,MID_4,0,1708.813
2,2196,,1164,1,1.5,7,356.25,59,1662.087,MN_2,948.186,2610.273
,2197,,,,0,,1232.223,,1128.323,HGL_1,29339.925,30468.248
,2198,,1164,1,1.5,7,313.067,,356.25,HGL_2,28989.101,29345.351
,2203,,,,0,,1440.036,,347.42,HGL_1,28992.505,29339.925
1,2204,,,,0,,1466.447,56,1459.602,HGL_2,27529.499,28989.101
2,2206,,2425,1,0.72,7,325.387,56,1466.447,HGL_1,27526.058,28992.505
1,2207,,1164,1,1.5,7,505.842,55,596.412,HGL_2,26097.12,26693.532
3,2208,,2425,1,0.72,7,325.666,0,325.387,HGL_2,26693.532,27018.919
4,2209,,1164,1,1.5,7,513.352,,505.842,HGL_1,27020.216,27526.058
,2210,,,,0,,584.421,,325.666,HGL_3,0,325.666
2,2213,,1164,1,1.5,7,209.207,54,329.083,HGL_4,0,329.083
,2214,,1164,1,1.5,7,172.536,,331.09,HGL_1,26689.126,27020.216
,2215,,,,0,,550.939,,209.207,HGL_2,25887.913,26097.12
2,2223,,,,0,,3.907,51,598.421,HGL_2,25289.492,25887.913
1,2225,,,,0,,75.237,0,3.907,HGL_2,25062.783,25066.69
1,2227,,1164,1,1.5,7,180.113,4,75.237,HGL_1,0,75.237
1,2228,,,,0,,281.858,5,1055.022,HGL_1,409.458,1464.48
1,2229,,1746,1,1,7,662.346,6,180.113,HGL_1,1464.48,1644.593
1,2230,,,,0,,2606.452,7,281.858,HGL_1,1644.593,1926.451
1,2231,,582,1,3,7,401.761,8,662.346,HGL_1,1926.451,2588.797
1,2232,,,,0,,169.136,9,2606.452,HGL_1,2588.797,5195.249
1,2233,,582,1,3,7,264.465,10,401.761,HGL_1,5195.249,5597.01
1,2234,,,,0,,191.923,11,169.136,HGL_1,5597.01,5766.146
1,2235,,699,1,2.5,7,476.107,13,264.465,HGL_1,5766.146,6030.611
1,2236,,,,0,,527.43,14,191.923,HGL_1,6030.611,6222.534
1,2237,,873,1,2,7,704.533,15,476.107,HGL_1,7537.352,8013.459
1,2238,,,,0,,389.116,16,527.43,HGL_1,8013.459,8540.889
1,2239,,873,1,2,7,363.963,17,704.533,HGL_1,8540.889,9245.422
1,2240,,,,0,,285.964,18,389.116,HGL_1,9245.422,9634.538
1,2241,,1091,1,1.6,7,336.762,19,363.963,HGL_1,9634.538,9998.501
1,2242,,,,0,,948.956,20,285.964,HGL_1,9998.501,10284.465
1,2243,,699,1,2.5,7,445.708,21,336.762,HGL_1,10284.465,10621.227
1,2244,,,,0,,643.148,22,948.956,HGL_1,10621.227,11570.183
1,2245,,582,1,3,7,322.661,23,445.708,HGL_1,11570.183,12015.891
1,2246,,,,0,,247.277,24,643.148,HGL_1,12015.891,12659.039
1,2247,,582,1,3,7,419.76,25,322.661,HGL_1,12659.039,12981.7
1,2248,,,,0,,271.672,26,247.277,HGL_1,12981.7,13228.977
1,2249,,1746,1,1,7,329.976,27,419.76,HGL_1,13228.977,13648.737
1,2250,,,,0,,247.393,28,271.672,HGL_1,13648.737,13920.409
1,2251,,873,1,2,7,426.731,29,329.976,HGL_1,13920.409,14250.385
1,2252,,,,0,,920.045,30,247.393,HGL_1,14250.385,14497.778
1,2253,,1746,1,1,7,247.25,31,426.731,HGL_1,14497.778,14924.509
1,2254,,,,0,,745.686,32,920.045,HGL_1,14924.509,15844.554
1,2255,,582,1,3,7,82.778,33,247.25,HGL_1,15844.554,16091.804
1,2256,,,,0,,398.818,34,745.686,HGL_1,16091.804,16837.49
1,2257,,1746,1,1,7,448.241,35,82.778,HGL_1,16837.49,16920.268
1,2258,,,,0,,482.228,36,398.818,HGL_1,16920.268,17319.086
1,2259,,551,1,3.17,7,906.194,37,448.241,HGL_1,17319.086,17767.327
1,2260,,,,0,,914.741,38,482.228,HGL_1,17767.327,18249.555
1,2261,,2328,1,0.75,7,772.513,39,906.194,HGL_1,18249.555,19155.749
1,2262,,,,0,,1082.706,40,914.741,HGL_1,19155.749,20070.49
1,2263,,499,1,3.5,7,368.039,41,772.513,HGL_1,20070.49,20843.003
1,2264,,,,0,,476.944,42,1082.706,HGL_1,20843.003,21925.709
1,2265,,466,1,3.75,7,238.712,43,368.039,HGL_1,21925.709,22293.748
1,2266,,,,0,,275.522,45,476.944,HGL_1,22293.748,22770.692
1,2267,,,,0,,488.43,46,238.712,HGL_1,22770.692,23009.404
1,2268,,,,0,,873.256,47,275.522,HGL_1,23524.841,23800.363
1,2269,,,,0,,640.551,48,488.43,HGL_1,23800.363,24288.793
1,2270,,,,0,,304.004,49,873.256,HGL_1,24288.793,25162.049
1,2271,,,,0,,194.317,50,640.551,HGL_1,25162.049,25802.6
1,2272,,,,0,,110.639,51,304.004,HGL_1,25802.6,26106.604
1,2273,,,,0,,180.186,52,194.317,HGL_1,26106.604,26300.921
1,2274,,499,1,3.5,7,266.992,2,110.639,HGL_1,26300.921,26411.56
2,2275,,,,0,,50.009,1,180.186,HGL_1,26411.56,26591.746
2,2276,,,,0,,184.661,46,266.992,HGL_1,142.466,409.458
1,2277,,,,0,,97.38,53,50.009,HGL_2,85.024,135.033
1,2278,,546,1,3.2,7,515.437,44,184.661,HGL_2,24363.405,24548.066
2,2279,,466,1,3.75,7,247.647,42,97.38,HGL_1,26591.746,26689.126
2,2280,,499,1,3.5,7,278.401,2,515.437,HGL_1,23009.404,23524.841
2,2281,,,,0,,1055.539,3,247.647,HGL_2,22770.433,23018.08
2,2282,,1164,1,1.5,7,180.423,4,278.401,HGL_2,135.033,413.434
2,2283,,,,0,,280.861,5,1055.539,HGL_2,413.434,1468.973
2,2284,,1746,1,1,7,663.89,6,180.423,HGL_2,1468.973,1649.396
2,2285,,,,0,,2606.219,7,280.861,HGL_2,1649.396,1930.257
2,2286,,582,1,3,7,403.421,8,663.89,HGL_2,1930.257,2594.147
2,2287,,,,0,,169.186,9,2606.219,HGL_2,2594.147,5200.366
2,2288,,582,1,3,7,266.479,10,403.421,HGL_2,5200.366,5603.787
2,2289,,,,0,,1506.805,11,169.186,HGL_2,5603.787,5772.973
2,2290,,699,1,2.5,7,468.723,12,266.479,HGL_2,5772.973,6039.452
2,2291,,,,0,,544.447,13,1506.805,HGL_2,6039.452,7546.257
2,2292,,873,1,2,7,698.79,14,468.723,HGL_2,7546.257,8014.98
2,2293,,,,0,,382.795,15,544.447,HGL_2,8014.98,8559.427
2,2294,,873,1,2,7,352.23,16,698.79,HGL_2,8559.427,9258.217
2,2295,,,,0,,305.287,17,382.795,HGL_2,9258.217,9641.012
2,2296,,1091,1,1.6,7,332.975,18,352.23,HGL_2,9641.012,9993.242
2,2297,,,,0,,949.998,19,305.287,HGL_2,9993.242,10298.529
2,2298,,699,1,2.5,7,438.837,20,332.975,HGL_2,10298.529,10631.504
2,2299,,,,0,,642.882,21,949.998,HGL_2,10631.504,11581.502
2,2300,,582,1,3,7,320.619,22,438.837,HGL_2,11581.502,12020.339
2,2301,,,,0,,247.706,23,642.882,HGL_2,12020.339,12663.221
2,2302,,582,1,3,7,422.799,24,320.619,HGL_2,12663.221,12983.84
2,2303,,,,0,,270.409,25,247.706,HGL_2,12983.84,13231.546
2,2304,,1746,1,1,7,330.053,26,422.799,HGL_2,13231.546,13654.345
2,2305,,,,0,,247.645,27,270.409,HGL_2,13654.345,13924.754
2,2306,,873,1,2,7,425.862,28,330.053,HGL_2,13924.754,14254.807
2,2307,,,,0,,920.882,29,247.645,HGL_2,14254.807,14502.452
2,2308,,1746,1,1,7,246.879,30,425.862,HGL_2,14502.452,14928.314
2,2309,,,,0,,745.552,31,920.882,HGL_2,14928.314,15849.196
2,2310,,582,1,3,7,83.979,32,246.879,HGL_2,15849.196,16096.075
2,2311,,,,0,,399.806,33,745.552,HGL_2,16096.075,16841.627
2,2312,,1746,1,1,7,442.387,34,83.979,HGL_2,16841.627,16925.606
2,2313,,,,0,,485.63,35,399.806,HGL_2,16925.606,17325.412
2,2314,,551,1,3.17,7,900.484,36,442.387,HGL_2,17325.412,17767.799
2,2315,,,,0,,914.698,37,485.63,HGL_2,17767.799,18253.429
2,2316,,2328,1,0.75,7,775.225,38,900.484,HGL_2,18253.429,19153.913
2,2317,,,,0,,1079.849,39,914.698,HGL_2,19153.913,20068.611
2,2318,,499,1,3.5,7,362.508,40,775.225,HGL_2,20068.611,20843.836
2,2319,,,,0,,484.24,41,1079.849,HGL_2,20843.836,21923.685
2,2320,,546,1,3.2,7,410.787,43,362.508,HGL_2,21923.685,22286.193
,2321,,,,0,,894.35,,484.24,HGL_2,22286.193,22770.433
2,2322,,,,0,,991.405,1,410.787,HGL_2,23018.08,23428.867
2,2324,,1443,1,1.21,7,2543.577,2,991.405,MIL_2,1839.047,2830.452
1,2325,,1443,1,1.21,7,2546.395,2,991.75,MIL_1,1825.77,2817.52
2,2326,,,,0,,659.255,3,2543.577,MIL_2,2830.452,5374.029
1,2327,,,,0,,659.237,3,2546.395,MIL_1,2817.52,5363.915
1,2328,,1443,1,1.21,7,1880.063,4,659.255,MIL_2,5374.029,6033.284
1,2329,,,,0,,1396.708,3,659.237,MIL_1,5363.915,6023.152
2,2330,,,,0,,1396.666,3,1880.063,MIL_1,6023.152,7903.215
1,2331,,,,0,,247.415,5,1396.708,DAR_1,1296.786,2693.494
2,2332,,,,0,,246.331,6,1396.666,DAR_2,1297.021,2693.687
1,2333,,1505,1,1.16,7,1333.182,,247.415,DAR_1,3654.791,3902.206
,2334,,,,0,,0.246,,246.331,DAR_2,3657.504,3903.835
1,2339,,390,1,4.483,7,125.489,45,410.823,NH_1,10869.473,11280.296
1,2340,,,,0,,115.78,48,742.751,NH_1,22882.918,23625.669
1,2341,,,,0,,1765.225,60,125.489,NH_1,28353.027,28478.516
1,2342,,1632,1,1.07,7,444.667,70,115.78,NH_1,30814.477,30930.257
1,2343,,873,1,2,7,157.619,95,1765.225,NH_1,37542.717,39307.942
1,2344,,587,1,2.973,7,121.21,124,444.667,NH_1,46003.962,46448.629
1,2345,,651,1,2.683,7,317.959,0,157.619,NH_1,62392.139,62549.758
2,2346,,,,0,,205.232,34,121.21,NH_1,78116.477,78237.687
1,2347,,390,1,4.483,7,47.697,46,317.959,GC_1,0,317.959
2,2348,,390,1,4.483,7,606.153,42,205.232,MN_2,22764.836,22970.068
4,2349,,,,0,,2289.402,41,47.697,NH_1,28478.516,28526.213
2,2350,,,,0,,2288.373,43,606.153,MN_2,27995.337,28601.49
3,2351,,,,0,,115.312,19,2289.402,MID_4,27700.05,29989.452
2,2352,,,,0,,318.46,48,2288.373,MN_2,28601.49,30889.863
1,2353,,,,0,,1239.16,53,115.312,CCT_3,12397.092,12512.404
3,2354,,,,0,,1241.077,24,318.46,MN_2,32024.08,32342.54
3,2355,,,,0,,1764.249,31,1239.16,NH_1,32267.417,33506.577
2,2356,,,,0,,268.896,55,1241.077,CCT_3,13850.013,15091.09
4,2357,,,,0,,268.743,53,1764.249,CCT_3,19126.822,20891.071
2,2358,,1632,1,1.07,7,231.585,65,268.896,MN_2,37347.987,37616.883
4,2359,,1632,1,1.07,7,231.184,63,268.743,MID_4,36445.892,36714.635
3,2360,,1632,1,1.07,7,445.6,41,231.585,MN_2,45847.298,46078.883
1,2361,,,,0,,479.745,2,231.184,MID_4,44946.701,45177.885
1,2362,,,,0,,815.076,0,445.6,CCT_3,27587.13,28032.73
2,2363,,,,0,,478.212,2,479.745,DAR_1,817.041,1296.786
2,2364,,,,0,,813.976,0,815.076,DAR_1,0,815.076
1,2365,,,,0,,1.965,1,478.212,DAR_2,818.809,1297.021
2,2366,,,,0,,4.833,1,813.976,DAR_2,0,813.976
2,2367,,873,1,2,7,93.984,90,1.965,DAR_1,815.076,817.041
4,2368,,873,1,2,7,94.868,88,4.833,DAR_2,813.976,818.809
5,2369,,873,1,2,7,153.994,4,93.984,MN_2,62370.654,62464.638
3,2370,,873,1,2,7,156.814,66,94.868,MID_4,61467.504,61562.372
2,2371,,820,1,2.13,7,218.708,100,153.994,MID_5,1319.74,1473.734
4,2372,,820,1,2.13,7,217.65,101,156.814,CCT_3,43976.578,44133.392
2,2373,,873,1,2,7,234.97,102,218.708,MN_2,68218.951,68437.659
4,2374,,873,1,2,7,218.574,103,217.65,MID_4,67319.94,67537.59
1,2375,,,,0,,24.581,108,234.97,MN_2,69169.955,69404.925
2,2376,,,,0,,1076.044,103,218.574,MID_4,68269.829,68488.403
4,2377,,,,0,,1091.058,104,24.581,NH_1,70407.971,70432.552
2,2378,,587,1,2.973,7,456.546,118,1076.044,MN_2,69404.925,70480.969
2,2379,,,,0,,85.024,0,1091.058,MID_4,68488.403,69579.461
1,2380,,,,0,,67.229,1,456.546,MN_2,77853.618,78310.164
2,2381,,,,0,,217.731,,85.024,HGL_2,0,85.024
1,2382,,,,0,,222.324,,67.229,HGL_1,75.237,142.466
1,2385,,,,0,,810.906,25,124.491,NH_1,14128.133,14252.624
2,2386,,,,0,,418.401,23,882.213,MID_4,12425.328,13307.541
4,2387,,,,0,,419.056,21,810.906,NH_1,17606.427,18417.333
4,2388,,1164,1,1.5,7,361.41,13,418.401,MN_2,17265.921,17684.322
4,2389,,560,1,3.12,7,357.32,14,419.056,MID_4,16365.349,16784.405
4,2390,,873,1,2,7,178.093,15,361.41,GC_4,6180.063,6541.473
2,2391,,,,0,,398.324,0,357.32,GC_4,6541.473,6898.793
2,2392,,4366,1,0.4,7,1045.71,4,178.093,GC_4,6898.793,7076.886
2,2393,,,,0,,2321.832,5,398.324,NJ_2,0,398.324
2,2394,,3175,1,0.55,7,912.13,6,1045.71,NJ_2,7815.193,8860.903
3,2395,,,,0,,1667.289,0,2321.832,NJ_2,8860.903,11182.735
2,2396,,3175,1,0.55,7,285.624,,912.13,NJ_2,11182.735,12094.865
3,2397,,521,1,3.35,7,374.19,1,1667.289,PENN_3,0,1667.289
4,2399,,2606,1,0.67,7,291.441,0,374.19,PENN_3,1667.289,2041.479
4,2400,,,,0,,90.414,1,153.001,PENN_3,2041.479,2194.48
4,2401,,2910,1,0.6,7,154.53,2,291.441,PENN_4,0,291.441
4,2402,,,,0,,104.651,3,90.414,PENN_4,291.441,381.855
4,2403,,1164,1,1.5,7,428.983,4,154.53,PENN_4,381.855,536.385
4,2404,,,,0,,1414.603,9,104.651,PENN_4,536.385,641.036
4,2405,,,,0,,142.252,8,428.983,PENN_4,641.036,1070.019
4,2406,,,,0,,430.024,7,1414.603,PENN_4,1884.833,3299.436
4,2407,,2606,1,0.67,7,167.878,6,142.252,PENN_4,1742.581,1884.833
4,2408,,,,0,,74.66,5,430.024,PENN_4,1312.557,1742.581
4,2409,,1164,1,1.5,7,511.625,10,167.878,PENN_4,1144.679,1312.557
4,2410,,,,0,,3000.964,11,74.66,PENN_4,1070.019,1144.679
4,2411,,5821,1,0.3,7,371.472,12,511.625,PENN_4,3299.436,3811.061
4,2412,,,,0,,556.917,13,3000.964,PENN_4,3811.061,6812.025
4,2413,,,,0,,1480.394,15,371.472,PENN_4,6812.025,7183.497
4,2414,,17463,1,0.1,7,308.548,14,556.917,PENN_4,7183.497,7740.414
4,2415,,873,1,2,7,323.876,16,1480.394,PENN_4,8048.962,9529.356
4,2416,,759,1,2.3,7,697.25,18,308.548,PENN_4,7740.414,8048.962
4,2417,,,,0,,79.675,17,323.876,PENN_4,9529.356,9853.232
4,2418,,,,0,,5284.702,19,697.25,PENN_4,9932.907,10630.157
4,2419,,17463,1,0.1,7,63.584,20,79.675,PENN_4,9853.232,9932.907
4,2420,,5821,1,0.3,7,712.179,24,5284.702,PENN_4,10630.157,15914.859
4,2421,,,,0,,165.773,23,63.584,PENN_4,15914.859,15978.443
4,2422,,8731,1,0.2,7,418.799,22,712.179,PENN_4,17694.716,18406.895
4,2423,,,,0,,1247.602,25,165.773,PENN_4,17528.943,17694.716
4,2424,,2910,1,0.6,7,555.364,26,418.799,PENN_4,17110.144,17528.943
4,2425,,4366,1,0.4,7,1385.112,28,1247.602,PENN_4,18406.895,19654.497
4,2426,,2495,1,0.7,7,283.909,29,555.364,PENN_4,19654.497,20209.861
4,2427,,,,0,,19.613,30,1385.112,PENN_4,20477.949,21863.061
4,2428,,2183,1,0.8,7,311.504,31,283.909,PENN_4,21863.061,22146.97
4,2429,,,,0,,712.265,32,19.613,PENN_4,22146.97,22166.583
4,2430,,2183,1,0.8,7,346.35,33,311.504,PENN_4,22166.583,22478.087
4,2431,,,,0,,221.393,34,712.265,PENN_4,22478.087,23190.352
4,2432,,2183,1,0.8,7,1098.309,35,346.35,PENN_4,23190.352,23536.702
4,2433,,,,0,,240.69,36,221.393,PENN_4,23536.702,23758.095
4,2434,,1247,1,1.4,7,675.528,39,1098.309,PENN_4,23758.095,24856.404
4,2435,,,,0,,291.688,40,240.69,PENN_4,24856.404,25097.094
4,2436,,1455,1,1.2,7,1390.546,41,675.528,PENN_4,25787.078,26462.606
4,2437,,,,0,,1213.103,42,291.688,PENN_4,26462.606,26754.294
4,2438,,873,1,2,7,345.824,43,1390.546,PENN_4,26754.294,28144.84
4,2439,,,,0,,299.309,44,1213.103,PENN_4,28144.84,29357.943
4,2440,,1164,1,1.5,7,364.04,45,345.824,PENN_4,29357.943,29703.767
4,2441,,1164,1,1.5,7,127.988,46,299.309,PENN_4,29703.767,30003.076
4,2442,,,,0,,458.28,48,364.04,PENN_4,30003.076,30367.116
4,2443,,2183,1,0.8,7,446.721,49,127.988,PENN_4,30367.116,30495.104
4,2444,,,,0,,1708.625,50,458.28,PENN_4,30747.498,31205.778
4,2445,,8731,1,0.2,7,439.107,51,446.721,PENN_4,31205.778,31652.499
4,2446,,,,0,,1542.077,52,1708.625,PENN_4,31652.499,33361.124
4,2447,,3493,1,0.5,7,841.896,53,439.107,PENN_4,33361.124,33800.231
4,2448,,,,0,,789.562,54,1542.077,PENN_4,33800.231,35342.308
4,2449,,3493,1,0.5,7,346.246,55,841.896,PENN_4,35342.308,36184.204
4,2450,,,,0,,3747.636,56,789.562,PENN_4,36184.204,36973.766
