Section_id,Symmetry_id,Track_segment,Start_location,End_location,Start_location_mile,End_location_mile,length,Track_id,Curve_degree,Curve_direction,Cant_to_add,Cant,orig_cant,Max_speed,Max_speed_freight,Curve_radius,Max_speed_calc,Notes
35,35,35,32269.684,32981.863,32269.684,32981.863,712.179,1,0.5,1,,7,,,,11458,,
36,36,36,32981.863,34229.465,32981.863,34229.465,1247.602,1,0,,,0,,,,,,
37,37,37,34229.465,35052.917,34229.465,35052.917,823.452,1,0.37,1,,7,,,,15483.78378,,
38,38,38,35052.917,36438.029,35052.917,36438.029,1385.112,1,0,,,0,,,,,,
39,39,39,36438.029,36721.938,36438.029,36721.938,283.909,1,0.75,1,,7,,,,7638.666667,,
40,40,40,36721.938,36741.551,36721.938,36741.551,19.613,1,0,,,0,,,,,,
41,41,41,36741.551,37053.055,36741.551,37053.055,311.504,1,0.75,1,,7,,,,7638.666667,,
42,42,42,37053.055,37765.32,37053.055,37765.32,712.265,1,0,,,0,,,,,,
43,43,43,37765.32,38111.67,37765.32,38111.67,346.35,1,0.82,1,,7,,,,6986.585366,,
44,44,44,38111.67,38333.063,38111.67,38333.063,221.393,1,0,,,0,,,,,,
45,45,45,38333.063,39431.372,38333.063,39431.372,1098.309,1,0.75,1,,7,,,,7638.666667,,
46,46,46,39431.372,39672.062,39431.372,39672.062,240.69,1,0,,,0,,,,,,
47,47,47,39672.062,39943.228,39672.062,39943.228,271.166,1,1.25,1,,7,,,,4583.2,,
48,48,48,39943.228,40362.046,39943.228,40362.046,418.818,1,0,,,0,,,,,,
49,49,49,40362.046,41037.574,40362.046,41037.574,675.528,1,1.5,1,,7,,,,3819.333333,,
50,50,50,41037.574,41329.262,41037.574,41329.262,291.688,1,0,,,0,,,,,,
51,51,51,41329.262,42719.808,41329.262,42719.808,1390.546,1,1.25,1,,7,,,,4583.2,,
52,52,52,42719.808,43932.911,42719.808,43932.911,1213.103,1,0,,,0,,,,,,
53,53,53,43932.911,44278.735,43932.911,44278.735,345.824,1,1.87,1,,7,,,,3063.636364,,
54,54,54,44278.735,44578.044,44278.735,44578.044,299.309,1,0,,,0,,,,,,
55,55,55,44578.044,44942.084,44578.044,44942.084,364.04,1,1.5,1,,7,,,,3819.333333,,
56,56,56,44942.084,45322.466,44942.084,45322.466,380.382,1,1.5,1,,7,,,,3819.333333,,
57,57,57,45322.466,45780.746,45322.466,45780.746,458.28,1,0,,,0,,,,,,
