Track_num,Section_id,Curve_degree,Curve_direction,Cant,length,Section,Track_id,Max_speed,Start_loc,End_loc,Track_segment
A,3860,2.7,1,7,509.498,SO,SO_A,,,,
2,3861,3.7,1,7,698.393,SO,SO_2,,154879.231,155577.624,231
2,3862,3.7,1,7,8.192,SO,SO_2,,154871.039,154879.231,230
1,3863,3.6,1,7,649.55,SO,SO_1,,61.906,711.456,2
1,3864,3.6,1,7,54.185,SO,SO_1,,7.721,61.906,1
1,3865,3.6,1,7,7.721,SO,SO_1,,0,7.721,0
3,3866,0,,,91.665,SO,SO_3,,155471.817,155563.482,240
3,3867,0,,,277.948,SO,SO_3,,155563.482,155841.43,241
3,3868,0,,,512.222,SO,SO_3,,155841.43,156353.652,242
3,3869,0,,,400.748,SO,SO_3,,156353.652,156754.4,243
2,3870,0,,,67.793,SO,SO_2,,154803.246,154871.039,229
3,3871,5,1,7,563.521,SO,SO_3,,154777.854,155341.375,238
3,3872,5,1,7,130.442,SO,SO_3,,155341.375,155471.817,239
2,3873,5.2,1,7,704.598,SO,SO_2,,154098.648,154803.246,228
3,3874,0,,,80.881,SO,SO_3,,154696.973,154777.854,237
2,3875,0.2,1,7,65.469,SO,SO_2,,154033.179,154098.648,227
2,3876,0.2,1,7,13.413,SO,SO_2,,154019.766,154033.179,226
3,3877,5,1,7,710.907,SO,SO_3,,153986.066,154696.973,236
2,3878,0.2,1,7,114.414,SO,SO_2,,153905.352,154019.766,225
3,3879,0.3,1,7,15.546,SO,SO_3,,153887.731,153903.277,233
3,3880,0.3,1,7,13.443,SO,SO_3,,153903.277,153916.72,234
3,3881,0.3,1,7,69.346,SO,SO_3,,153916.72,153986.066,235
2,3882,0,,,558.999,SO,SO_2,,153346.353,153905.352,224
3,3883,0.3,1,7,41.067,SO,SO_3,,153792.816,153833.883,231
3,3884,0.3,1,7,53.848,SO,SO_3,,153833.883,153887.731,232
2,3885,7,1,7,203.208,SO,SO_2,,153143.145,153346.353,223
3,3886,0,,,558.959,SO,SO_3,,153233.857,153792.816,230
2,3887,0,,,1052.786,SO,SO_2,,152090.359,153143.145,222
3,3888,7.5,1,7,199.699,SO,SO_3,,153034.158,153233.857,229
2,3889,5,1,7,119.337,SO,SO_2,,151971.022,152090.359,221
3,3890,0,,,1053.445,SO,SO_3,,151980.713,153034.158,228
2,3891,0,,,87.682,SO,SO_2,,151428.741,151516.423,217
2,3892,0,,,58.685,SO,SO_2,,151370.056,151428.741,216
3,3893,1.2,1,7,103.618,SO,SO_3,,151400.03,151503.648,224
2,3894,0.3,1,7,81.932,SO,SO_2,,125286.11,125368.042,162
1,3895,0,,,110.592,MID,MID_1,,25988.512,26099.104,38
1,3896,0,,,890.757,MID,MID_1,,25097.755,25988.512,37
1,3897,0,,,1036.735,MID,MID_1,,24061.02,25097.755,36
2,3898,5,1,7,79.357,SO,SO_2,,150380.158,150459.515,205
2,3899,5,1,7,65.523,SO,SO_2,,150459.515,150525.038,206
3,3900,2,1,7,79.281,SO,SO_3,,150266.301,150345.582,207
3,3901,2,1,7,61.012,SO,SO_3,,150345.582,150406.594,208
2,3902,0,,,1030.589,SO,SO_2,,149343.228,150373.817,203
2,3903,0,,,6.341,SO,SO_2,,150373.817,150380.158,204
1,3904,4.8,1,7,498.401,MID,MID_1,,23562.619,24061.02,35
1,3905,4.8,1,7,28.347,MID,MID_1,,23534.272,23562.619,34
3,3906,0,,,1029.074,SO,SO_3,,149237.227,150266.301,206
2,3907,4.8,1,7,27.149,SO,SO_2,,148813.071,148840.22,201
2,3908,4.8,1,7,503.008,SO,SO_2,,148840.22,149343.228,202
1,3909,0,,,178.614,MID,MID_1,,23355.658,23534.272,33
3,3910,4.4,1,7,26.892,SO,SO_3,,148700.655,148727.547,204
3,3911,4.4,1,7,509.68,SO,SO_3,,148727.547,149237.227,205
2,3912,0,,,40.943,SO,SO_2,,148633.742,148674.685,198
2,3913,0,,,62.226,SO,SO_2,,148674.685,148736.911,199
2,3914,0,,,76.16,SO,SO_2,,148736.911,148813.071,200
A,3915,4,1,7,500.492,MID,MID_A,,23117.577,23618.069,28
3,3916,0,,,40.751,SO,SO_3,,148521.23,148561.981,201
3,3917,0,,,62.185,SO,SO_3,,148561.981,148624.166,202
3,3918,0,,,76.489,SO,SO_3,,148624.166,148700.655,203
1,3919,4,1,7,497.015,MID,MID_1,,22858.643,23355.658,32
2,3920,4.2,1,7,493.137,SO,SO_2,,148140.091,148633.228,196
2,3921,4.2,1,7,0.514,SO,SO_2,,148633.228,148633.742,197
A,3922,0,,,1046.785,MID,MID_A,,22070.792,23117.577,27
1,3923,0,,,1047.129,MID,MID_1,,21811.514,22858.643,31
3,3924,4.2,1,7,415.584,SO,SO_3,,148031.225,148446.809,198
3,3925,4.2,1,7,73.746,SO,SO_3,,148446.809,148520.555,199
3,3926,4.2,1,7,0.675,SO,SO_3,,148520.555,148521.23,200
2,3927,0,,,1047.566,SO,SO_2,,147092.525,148140.091,195
A,3928,2,1,7,521.675,MID,MID_A,,21549.117,22070.792,26
1,3929,2,1,7,523.763,MID,MID_1,,21287.751,21811.514,30
3,3930,0,,,1047.95,SO,SO_3,,146983.275,148031.225,197
2,3931,2,1,7,525.837,SO,SO_2,,146566.688,147092.525,194
A,3932,0,,,744.562,MID,MID_A,,20804.555,21549.117,25
1,3933,0,,,746.859,MID,MID_1,,20540.892,21287.751,29
3,3934,2,1,7,527.934,SO,SO_3,,146455.341,146983.275,196
2,3935,0,,,749.171,SO,SO_2,,145817.517,146566.688,193
A,3936,2,1,7,650.113,MID,MID_A,,20154.442,20804.555,24
1,3937,2,1,7,636.998,MID,MID_1,,19903.894,20540.892,28
3,3938,0,,,751.459,SO,SO_3,,145703.882,146455.341,195
2,3939,2,1,7,631.959,SO,SO_2,,145185.558,145817.517,192
A,3940,0,,,312.217,MID,MID_A,,19842.225,20154.442,23
1,3941,0.6,1,7,319.88,MID,MID_1,,19584.014,19903.894,27
3,3942,2,1,7,626.927,SO,SO_3,,145076.955,145703.882,194
2,3943,1,1,7,318.498,SO,SO_2,,144867.06,145185.558,191
A,3944,0,,,985.734,MID,MID_A,,18856.491,19842.225,22
1,3945,0,,,986.092,MID,MID_1,,18597.922,19584.014,26
3,3946,1,1,7,318.994,SO,SO_3,,144757.961,145076.955,193
2,3947,0,,,987.308,SO,SO_2,,143879.752,144867.06,190
A,3948,0.6,1,7,1693.075,MID,MID_A,,17163.416,18856.491,21
1,3949,0.6,1,7,1692.095,MID,MID_1,,16905.827,18597.922,25
3,3950,0,,,986.745,SO,SO_3,,143771.216,144757.961,192
2,3951,0.6,1,7,1690.298,SO,SO_2,,142189.454,143879.752,189
A,3952,0,,,514.773,MID,MID_A,,16648.643,17163.416,20
1,3953,0,,,323.184,MID,MID_1,,16582.643,16905.827,24
1,3954,0,,,191.647,MID,MID_1,,16390.996,16582.643,23
3,3955,0.75,1,7,1689,SO,SO_3,,142082.216,143771.216,191
2,3956,0,,,309.92,SO,SO_2,,141674.573,141984.493,186
2,3957,0,,,30.933,SO,SO_2,,141984.493,142015.426,187
2,3958,0,,,174.028,SO,SO_2,,142015.426,142189.454,188
A,3959,0.5,1,7,233.605,MID,MID_A,,16415.038,16648.643,19
1,3960,0.5,1,7,233.71,MID,MID_1,,16157.286,16390.996,22
3,3961,0,,,327.605,SO,SO_3,,141567.289,141894.894,188
3,3962,0,,,135.31,SO,SO_3,,141894.894,142030.204,189
3,3963,0,,,52.012,SO,SO_3,,142030.204,142082.216,190
2,3964,0.6,1,7,233.819,SO,SO_2,,141440.754,141674.573,185
A,3965,0.6,1,7,275.495,MID,MID_A,,16139.543,16415.038,18
A,3966,0.6,1,7,122.897,MID,MID_A,,16016.646,16139.543,17
A,3967,0.6,1,7,292.847,MID,MID_A,,15723.799,16016.646,16
A,3968,0.6,1,7,381.729,MID,MID_A,,15342.07,15723.799,15
3,3969,0.55,1,7,233.928,SO,SO_3,,141333.361,141567.289,187
1,3970,0.4,1,7,288.561,MID,MID_1,,15868.725,16157.286,21
1,3971,0.4,1,7,107.842,MID,MID_1,,15760.883,15868.725,20
1,3972,0.4,1,7,45.506,MID,MID_1,,15715.377,15760.883,19
1,3973,0.4,1,7,126.881,MID,MID_1,,15588.496,15715.377,18
1,3974,0.4,1,7,502.815,MID,MID_1,,15085.681,15588.496,17
1,3975,0,,,457.897,MID,MID_1,,13603.651,14061.548,15
2,3976,1,1,7,1022.34,SO,SO_2,,139348.148,140370.488,181
3,3977,0.9,1,7,1020.569,SO,SO_3,,139243.864,140264.433,184
A,3978,0,,,457.622,MID,MID_A,,13858.513,14316.135,13
1,3979,1,1,7,1024.133,MID,MID_1,,14061.548,15085.681,16
2,3980,0.4,1,7,501.665,SO,SO_2,,140370.488,140872.153,182
2,3981,0.4,1,7,11.009,SO,SO_2,,140872.153,140883.162,183
2,3982,0.4,1,7,557.592,SO,SO_2,,140883.162,141440.754,184
3,3983,0.5,1,7,378.26,SO,SO_3,,140264.433,140642.693,185
3,3984,0.5,1,7,690.668,SO,SO_3,,140642.693,141333.361,186
A,3985,0.83,1,7,1025.935,MID,MID_A,,14316.135,15342.07,14
1,3986,1,1,7,1603.005,MID,MID_1,,12000.646,13603.651,14
A,3987,0.95,1,7,1599.486,MID,MID_A,,12259.027,13858.513,12
2,3988,0,,,458.176,SO,SO_2,,138889.972,139348.148,180
3,3989,0,,,458.445,SO,SO_3,,138785.419,139243.864,183
1,3990,0,,,528.402,MID,MID_1,,10729.704,11258.106,12
A,3991,0,,,528.18,MID,MID_A,,10989.669,11517.849,10
2,3992,0.75,1,7,743.903,SO,SO_2,,136539.545,137283.448,178
3,3993,0.65,1,7,745.267,SO,SO_3,,136430.104,137175.371,181
1,3994,1,1,7,742.54,MID,MID_1,,11258.106,12000.646,13
A,3995,0.8,1,7,741.178,MID,MID_A,,11517.849,12259.027,11
2,3996,1,1,7,1606.524,SO,SO_2,,137283.448,138889.972,179
3,3997,1,1,7,1610.048,SO,SO_3,,137175.371,138785.419,182
1,3998,1,1,7,411.096,MID,MID_1,,10318.608,10729.704,11
A,3999,1,1,7,412.156,MID,MID_A,,10577.513,10989.669,9
2,4000,0,,,528.633,SO,SO_2,,136010.912,136539.545,177
3,4001,0,,,528.855,SO,SO_3,,135901.249,136430.104,180
1,4002,0,,,2581.943,MID,MID_1,,7255.434,9837.377,9
1,4003,0,,,22.301,MID,MID_1,,7233.133,7255.434,8
1,4004,0,,,165.223,MID,MID_1,,7067.91,7233.133,7
1,4005,0,,,117.399,MID,MID_1,,6950.511,7067.91,6
1,4006,0,,,92.706,MID,MID_1,,6857.805,6950.511,5
1,4007,0,,,32.616,MID,MID_1,,6825.189,6857.805,4
1,4008,0,,,1788.292,MID,MID_1,,5036.897,6825.189,3
A,4009,0,,,2757.675,MID,MID_A,,7337.287,10094.962,7
A,4010,0,,,41.434,MID,MID_A,,7295.853,7337.287,6
A,4011,0,,,75.989,MID,MID_A,,7219.864,7295.853,5
A,4012,0,,,1925.297,MID,MID_A,,5294.567,7219.864,4
2,4013,0.8,1,7,479.925,SO,SO_2,,135120.959,135600.884,175
3,4014,0.95,1,7,478.621,SO,SO_3,,135013.668,135492.289,178
1,4015,1,1,7,481.231,MID,MID_1,,9837.377,10318.608,10
A,4016,0.83,1,7,482.551,MID,MID_A,,10094.962,10577.513,8
2,4017,1,1,7,410.028,SO,SO_2,,135600.884,136010.912,176
3,4018,1,1,7,408.96,SO,SO_3,,135492.289,135901.249,179
1,4019,0.3,1,7,3690.942,MID,MID_1,,1345.955,5036.897,2
A,4020,0.3,1,7,3694.111,MID,MID_A,,1600.456,5294.567,3
2,4021,0,,,1600.734,SO,SO_2,,130320.4,131921.134,165
2,4022,0,,,33.628,SO,SO_2,,131921.134,131954.762,166
2,4023,0,,,142.251,SO,SO_2,,131954.762,132097.013,167
2,4024,0,,,32.612,SO,SO_2,,132097.013,132129.625,168
2,4025,0,,,140.277,SO,SO_2,,132129.625,132269.902,169
2,4026,0,,,234.979,SO,SO_2,,132269.902,132504.881,170
2,4027,0,,,22.302,SO,SO_2,,132504.881,132527.183,171
2,4028,0,,,110.036,SO,SO_2,,132527.183,132637.219,172
2,4029,0,,,22.367,SO,SO_2,,132637.219,132659.586,173
2,4030,0,,,2461.373,SO,SO_2,,132659.586,135120.959,174
3,4031,0,,,1462.915,SO,SO_3,,130213.018,131675.933,170
3,4032,0,,,126.158,SO,SO_3,,131675.933,131802.091,171
3,4033,0,,,33.622,SO,SO_3,,131802.091,131835.713,172
3,4034,0,,,315.105,SO,SO_3,,131835.713,132150.818,173
3,4035,0,,,367.412,SO,SO_3,,132150.818,132518.23,174
3,4036,0,,,22.366,SO,SO_3,,132518.23,132540.596,175
3,4037,0,,,112.467,SO,SO_3,,132540.596,132653.063,176
3,4038,0,,,2360.605,SO,SO_3,,132653.063,135013.668,177
1,4039,0,,,1264.073,MID,MID_1,,81.882,1345.955,1
A,4040,0,,,1263.817,MID,MID_A,,336.639,1600.456,2
2,4041,0.3,1,7,3687.915,SO,SO_2,,126632.485,130320.4,164
3,4042,0.35,1,7,3684.831,SO,SO_3,,126528.187,130213.018,169
1,4043,0.3,1,7,81.882,MID,MID_1,,0,81.882,0
A,4044,0.2,1,7,156.819,MID,MID_A,,179.82,336.639,1
2,4045,0,,,1264.443,SO,SO_2,,125368.042,126632.485,163
3,4046,0,,,1264.805,SO,SO_3,,125263.382,126528.187,168
2,4047,0.3,1,7,178.766,SO,SO_2,,125031.291,125210.057,160
A,4048,0.3,1,7,179.82,MID,MID_A,,0,179.82,0
3,4049,0.2,1,7,159.247,SO,SO_3,,125104.135,125263.382,167
2,4050,0,,,17.394,SO,SO_2,,125013.897,125031.291,159
2,4051,0,,,284.044,SO,SO_2,,124729.853,125013.897,158
2,4052,0,,,1528.8,SO,SO_2,,123201.053,124729.853,157
3,4053,0.35,1,7,174.635,SO,SO_3,,124929.5,125104.135,166
2,4054,1.3,1,7,753.912,SO,SO_2,,122447.141,123201.053,156
3,4055,0,,,1645.615,SO,SO_3,,123096.36,124741.975,163
3,4056,0,,,16.073,SO,SO_3,,124741.975,124758.048,164
3,4057,0,,,171.452,SO,SO_3,,124758.048,124929.5,165
2,4058,0,,,441.953,SO,SO_2,,122005.188,122447.141,155
3,4059,1.2,1,7,756.089,SO,SO_3,,122340.271,123096.36,162
2,4060,0,,,3533.634,SO,SO_2,,118372.086,121905.72,153
2,4061,0,,,267.841,SO,SO_2,,118104.245,118372.086,152
