Section_id,Symmetry_id,Track_segment,Start_location,End_location,Start_location_mile,End_location_mile,length,Track_id,Curve_degree,Curve_direction,Cant_to_add,Cant,orig_cant,Max_speed,Max_speed_freight,Curve_radius,Max_speed_calc,Notes
155,155,155,165936.854,166337.039,,,400.185,1,0,,,,,,,,,
156,156,156,166337.039,166900.05,,,563.011,1,0.5,1,,7,,,,11458,,
157,157,157,166900.05,167920.665,,,1020.615,1,0,,,,,,,,,
158,158,158,167920.665,168861.8,,,941.135,1,1,1,,7,,,,5729,,
159,159,159,168861.8,169593.403,,,731.603,1,0,,,,,,,,,
160,160,160,169593.403,170316.474,,,723.071,1,1.5,1,,7,,,,3819.333333,,
161,161,161,170316.474,172218.602,,,1902.128,1,0,,,,,,,,,
162,162,162,172218.602,172889.662,,,671.06,1,0.55,1,,7,,,,10416.36364,,
163,163,163,172889.662,175508.601,,,2618.939,1,0,,,,,,,,,
164,164,164,175508.601,176005.437,,,496.836,1,0.9,1,,7,,,,6365.555556,,
165,165,165,176005.437,176440.87,,,435.433,1,0,,,,,,,,,
166,166,166,176440.87,177280.601,,,839.731,1,0.85,1,,7,,,,6740,,
167,167,167,177280.601,180386.005,,,3105.404,1,0,,,,,,,,,
168,168,168,180386.005,180866.356,,,480.351,1,0.9,1,,7,,,,6365.555556,,
169,169,169,180866.356,181466.308,,,599.952,1,0,,,,,,,,,
170,170,170,181466.308,182370.602,,,904.294,1,0.85,1,,7,,,,6740,,
171,171,171,182370.602,183633.563,,,1262.961,1,0,,,,,,,,,
172,172,172,183633.563,184313.444,,,679.881,1,0.95,1,,7,,,,6030.526316,,
173,173,173,184313.444,185312.307,,,998.863,1,0,,,,,,,,,
174,174,174,185312.307,185770.71,,,458.403,1,0.9,1,,7,,,,6365.555556,,
175,175,175,185770.71,185837.821,,,67.111,1,0,,,,,,,,,
176,176,176,185837.821,187216.205,,,1378.384,1,0.9,1,,7,,,,6365.555556,,
177,177,177,187216.205,187499.662,,,283.457,1,0,,,,,,,,,
178,178,178,187499.662,187716.399,,,216.737,1,0.65,1,,7,,,,8813.846154,,
179,179,179,187716.399,188218.068,,,501.669,1,0,,,,,,,,,
180,180,180,188218.068,188708.881,,,490.813,1,0.95,1,,7,,,,6030.526316,,
181,181,181,188708.881,189897.603,,,1188.722,1,0,,,,,,,,,
182,182,182,189897.603,190798.819,,,901.216,1,0.45,1,,7,,,,12731.11111,,
183,183,183,190798.819,191344.869,,,546.05,1,0,,,,,,,,,
184,184,184,191344.869,191708.991,,,364.122,1,0.85,1,,7,,,,6740,,
185,185,185,191708.991,194431.118,,,2722.127,1,0,,,,,,,,,
186,186,186,194431.118,194605.386,,,174.268,1,0.35,1,,7,,,,16368.57143,,
187,187,187,194605.386,199746.937,,,5141.551,1,0,,,,,,,,,
188,188,188,199746.937,200277.12,,,530.183,1,1,1,,7,,,,5729,,
189,189,189,200277.12,200912.758,,,635.638,1,0,,,,,,,,,
190,190,190,200912.758,201401.773,,,489.015,1,1,1,,7,,,,5729,,
191,191,191,201401.773,202094.286,,,692.513,1,0,,,,,,,,,
192,192,192,202094.286,202591.966,,,497.68,1,1.1,1,,7,,,,5208.181818,,
193,193,193,202591.966,203169.755,,,577.789,1,0,,,,,,,,,
194,194,194,203169.755,203810.073,,,640.318,1,0.4,1,,7,,,,14322.5,,
195,195,195,203810.073,205159.382,,,1349.309,1,0,,,,,,,,,
196,196,196,205159.382,205526.268,,,366.886,1,1,1,,7,,,,5729,,
197,197,197,205526.268,205857.602,,,331.334,1,0.3,1,,7,,,,19096.66667,,
198,198,198,205857.602,206324.266,,,466.664,1,0,,,,,,,,,
199,199,199,206324.266,207792.487,,,1468.221,1,0.8,1,,7,,,,7161.25,,
200,200,200,207792.487,208816.728,,,1024.241,1,0.6,1,,7,,,,9548.333333,,
201,201,201,208816.728,212866.544,,,4049.816,1,0,,,,,,,,,
202,202,202,212866.544,213701.294,,,834.75,1,1,1,,7,,,,5729,,
203,203,203,213701.294,215218.718,,,1517.424,1,0,,,,,,,,,
204,204,204,215218.718,215826.511,,,607.793,1,2.8,1,,7,,,,2046.071429,,
205,205,205,215826.511,216251.37,,,424.859,1,0,,,,,,,,,
206,206,206,216251.37,216865.183,,,613.813,1,0,,,,,,,,,
207,0,0,0,241.428,,,241.428,2,0,,,,,,,,,
208,1,1,241.428,630.777,,,389.349,2,9.55,1,,7,,,,599.895288,,
209,2,2,630.777,1104.054,,,473.277,2,0,,,,,,,,,
210,3,3,1104.054,1353.609,,,249.555,2,4.77,1,,7,,,,1201.048218,,
211,4,4,1353.609,1545.362,,,191.753,2,0,,,,,,,,,
212,5,5,1545.362,1810.697,,,265.335,2,2,1,,7,,,,2864.5,,
