Section_id,Symmetry_id,Track_segment,Start_location,End_location,Start_location_mile,End_location_mile,length,Track_id,Curve_degree,Curve_direction,Cant_to_add,Cant,orig_cant,Max_speed,Max_speed_freight,Curve_radius,Max_speed_calc,Notes
751,,698,618980.584,621702.711,,,2722.127,2,0,,,,,,,,,
752,,699,621702.711,621876.979,,,174.268,2,0.35,1,,7,,,,16368.57143,,
753,,700,621876.979,627018.53,,,5141.551,2,0,,,,,,,,,
754,,701,627018.53,627548.713,,,530.183,2,1,1,,7,,,,5729,,
755,,702,627548.713,628184.351,,,635.638,2,0,,,,,,,,,
756,,703,628184.351,628673.366,,,489.015,2,1,1,,7,,,,5729,,
757,,704,628673.366,629365.879,,,692.513,2,0,,,,,,,,,
758,,705,629365.879,629863.559,,,497.68,2,1.1,1,,7,,,,5208.181818,,
759,,706,629863.559,630441.348,,,577.789,2,0,,,,,,,,,
760,,707,630441.348,631081.666,,,640.318,2,0.4,1,,7,,,,14322.5,,
761,,708,631081.666,632430.975,,,1349.309,2,0,,,,,,,,,
762,,709,632430.975,632797.861,,,366.886,2,1,1,,7,,,,5729,,
763,,710,632797.861,633129.195,,,331.334,2,0.3,1,,7,,,,19096.66667,,
764,,711,633129.195,633595.859,,,466.664,2,0,,,,,,,,,
765,,712,633595.859,635064.08,,,1468.221,2,0.8,1,,7,,,,7161.25,,
766,,713,635064.08,636088.321,,,1024.241,2,0.6,1,,7,,,,9548.333333,,
767,,714,636088.321,640138.137,,,4049.816,2,0,,,,,,,,,
768,,715,640138.137,640972.887,,,834.75,2,1,1,,7,,,,5729,,
769,,716,640972.887,642490.311,,,1517.424,2,0,,,,,,,,,
770,,717,642490.311,643098.104,,,607.793,2,2.8,1,,7,,,,2046.071429,,
771,,718,643098.104,643522.963,,,424.859,2,0,,,,,,,,,
772,,719,643522.963,644136.776,,,613.813,2,0,,,,,,,,,
522,,0,0,241.428,,,241.428,4,0,,,,,,,,,
523,,1,241.428,630.777,,,389.349,4,9.55,1,,7,,,,599.895288,,
524,,2,630.777,1104.054,,,473.277,4,0,,,,,,,,,
525,,3,1104.054,1353.609,,,249.555,4,4.77,1,,7,,,,1201.048218,,
526,,4,1353.609,1545.362,,,191.753,4,0,,,,,,,,,
527,,5,1545.362,1810.697,,,265.335,4,2,1,,7,,,,2864.5,,
528,,0,0,60.667,,,60.667,3,0,,,,,,,,,
529,,1,60.667,203.835,,,143.168,3,0,,,,,,,,,
530,,2,203.835,282.108,,,78.273,3,3.13,1,,7,,,,1830.536741,,
531,,3,282.108,1985.446,,,1703.338,3,0,,,,,,,,,
532,,4,1985.446,2266.603,,,281.157,3,1.25,1,,7,,,,4583.664,,
533,,5,2266.603,3689.433,,,1422.83,3,0,,,,,,,,,
534,,6,3689.433,4022.179,,,332.746,3,2,1,,7,,,,2864.79,,
535,,7,4022.179,4616.73,,,594.551,3,0,,,,,,,,,
