Section_id,Symmetry_id,Track_segment,Start_location,End_location,Start_location_mile,End_location_mile,length,Track_id,Curve_degree,Curve_direction,Cant_to_add,Cant,orig_cant,Max_speed,Max_speed_freight,Curve_radius,Max_speed_calc,Notes
812,131,641,578216.09,578356.383,,,140.293,2,2,1,,7,,,,2864.5,,
813,132,642,578356.383,578514.938,,,158.555,2,0,,,,,,,,,
814,133,643,578514.938,578602.509,,,87.571,2,1,1,,7,,,,5729,,
815,134,644,578602.509,578922.942,,,320.433,2,0,,,,,,,,,
816,0,645,578922.942,579346.887,,,423.945,2,0,,,,,,,,,
817,1,646,579346.887,579484.671,,,137.784,2,5.73,1,,7,,,,999.8254799,,
818,2,647,579484.671,579765.424,,,280.753,2,0,,,,,,,,,
819,3,648,579765.424,580279.184,,,513.76,2,3.8,1,,7,,,,1507.631579,,
820,4,649,580279.184,581086.517,,,807.333,2,0,,,,,,,,,
821,5,650,581086.517,582728.62,,,1642.103,2,1.43,1,,7,,,,4006.293706,,
822,6,651,582728.62,584198.919,,,1470.299,2,0.6,1,,7,,,,9548.333333,,
823,7,652,584198.919,585481.37,,,1282.451,2,0,,,,,,,,,
824,8,653,585481.37,585758.763,,,277.393,2,1.6,1,,7,,,,3580.625,,
825,9,654,585758.763,586117.716,,,358.953,2,2,1,,7,,,,2864.5,,
826,10,655,586117.716,586313.167,,,195.451,2,0,,,,,,,,,
827,11,656,586313.167,586496.285,,,183.118,2,1.1,1,,7,,,,5208.181818,,
828,12,657,586496.285,586901.578,,,405.293,2,0,,,,,,,,,
829,13,658,586901.578,586968.371,,,66.793,2,0.2,1,,7,,,,28645,,
830,14,659,586968.371,588734.628,,,1766.257,2,0,,,,,,,,,
831,15,660,588734.628,589863.148,,,1128.52,2,1,1,,7,,,,5729,,
832,16,661,589863.148,591038.696,,,1175.548,2,0,,,,,,,,,
833,17,662,591038.696,591297.49,,,258.794,2,0.2,1,,7,,,,28645,,
834,18,663,591297.49,592084.285,,,786.795,2,0,,,,,,,,,
835,19,664,592084.285,592397.767,,,313.482,2,1.15,1,,7,,,,4981.73913,,
836,20,665,592397.767,592712.603,,,314.836,2,0,,,,,,,,,
837,21,666,592712.603,593208.447,,,495.844,2,1,1,,7,,,,5729,,
838,22,667,593208.447,593608.632,,,400.185,2,0,,,,,,,,,
839,23,668,593608.632,594171.643,,,563.011,2,0.5,1,,7,,,,11458,,
840,24,669,594171.643,595192.258,,,1020.615,2,0,,,,,,,,,
841,25,670,595192.258,596133.393,,,941.135,2,1,1,,7,,,,5729,,
842,26,671,596133.393,596864.996,,,731.603,2,0,,,,,,,,,
843,27,672,596864.996,597588.067,,,723.071,2,1.5,1,,7,,,,3819.333333,,
844,28,673,597588.067,599490.195,,,1902.128,2,0,,,,,,,,,
845,29,674,599490.195,600161.255,,,671.06,2,0.55,1,,7,,,,10416.36364,,
846,30,675,600161.255,602780.194,,,2618.939,2,0,,,,,,,,,
847,31,676,602780.194,603277.03,,,496.836,2,0.9,1,,7,,,,6365.555556,,
848,32,677,603277.03,603712.463,,,435.433,2,0,,,,,,,,,
849,33,678,603712.463,604552.194,,,839.731,2,0.85,1,,7,,,,6740,,
850,34,679,604552.194,607657.598,,,3105.404,2,0,,,,,,,,,
851,35,680,607657.598,608137.949,,,480.351,2,0.9,1,,7,,,,6365.555556,,
852,36,681,608137.949,608737.901,,,599.952,2,0,,,,,,,,,
853,37,682,608737.901,609642.195,,,904.294,2,0.85,1,,7,,,,6740,,
854,38,683,609642.195,610905.156,,,1262.961,2,0,,,,,,,,,
855,39,684,610905.156,611585.037,,,679.881,2,0.95,1,,7,,,,6030.526316,,
856,40,685,611585.037,612583.9,,,998.863,2,0,,,,,,,,,
857,41,686,612583.9,613042.303,,,458.403,2,0.9,1,,7,,,,6365.555556,,
858,42,687,613042.303,613109.414,,,67.111,2,0,,,,,,,,,
859,43,688,613109.414,614487.798,,,1378.384,2,0.9,1,,7,,,,6365.555556,,
860,44,689,614487.798,614771.255,,,283.457,2,0,,,,,,,,,
861,45,690,614771.255,614987.992,,,216.737,2,0.65,1,,7,,,,8813.846154,,
862,46,691,614987.992,615489.661,,,501.669,2,0,,,,,,,,,
863,47,692,615489.661,615980.474,,,490.813,2,0.95,1,,7,,,,6030.526316,,
864,48,693,615980.474,617169.196,,,1188.722,2,0,,,,,,,,,
865,49,694,617169.196,618070.412,,,901.216,2,0.45,1,,7,,,,12731.11111,,
866,50,695,618070.412,618616.462,,,546.05,2,0,,,,,,,,,
867,51,696,618616.462,618980.584,,,364.122,2,0.85,1,,7,,,,6740,,
868,52,697,618980.584,621702.711,,,2722.127,2,0,,,,,,,,,
869,53,698,621702.711,621876.979,,,174.268,2,0.35,1,,7,,,,16368.57143,,
870,54,699,621876.979,627018.53,,,5141.551,2,0,,,,,,,,,
871,55,700,627018.53,627548.713,,,530.183,2,1,1,,7,,,,5729,,
872,56,701,627548.713,628184.351,,,635.638,2,0,,,,,,,,,
873,57,702,628184.351,628673.366,,,489.015,2,1,1,,7,,,,5729,,
874,58,703,628673.366,629365.879,,,692.513,2,0,,,,,,,,,
875,59,704,629365.879,629863.559,,,497.68,2,1.1,1,,7,,,,5208.181818,,
876,60,705,629863.559,630441.348,,,577.789,2,0,,,,,,,,,
877,61,706,630441.348,631081.666,,,640.318,2,0.4,1,,7,,,,14322.5,,
878,62,707,631081.666,632430.975,,,1349.309,2,0,,,,,,,,,
879,63,708,632430.975,632797.861,,,366.886,2,1,1,,7,,,,5729,,
880,64,709,632797.861,633129.195,,,331.334,2,0.3,1,,7,,,,19096.66667,,
881,65,710,633129.195,633595.859,,,466.664,2,0,,,,,,,,,
882,66,711,633595.859,635064.08,,,1468.221,2,0.8,1,,7,,,,7161.25,,
883,67,712,635064.08,636088.321,,,1024.241,2,0.6,1,,7,,,,9548.333333,,
884,68,713,636088.321,640138.137,,,4049.816,2,0,,,,,,,,,
885,69,714,640138.137,640972.887,,,834.75,2,1,1,,7,,,,5729,,
886,70,715,640972.887,642490.311,,,1517.424,2,0,,,,,,,,,
887,71,716,642490.311,643098.104,,,607.793,2,2.8,1,,7,,,,2046.071429,,
888,72,717,643098.104,643522.963,,,424.859,2,0,,,,,,,,,
889,73,718,643522.963,644136.776,,,613.813,2,0,,,,,,,,,
890,0,0,0,241.428,,,241.428,4,0,,,,,,,,,
891,1,1,241.428,630.777,,,389.349,4,9.55,1,,7,,,,599.895288,,
892,2,2,630.777,1104.054,,,473.277,4,0,,,,,,,,,
893,3,3,1104.054,1353.609,,,249.555,4,4.77,1,,7,,,,1201.048218,,
894,4,4,1353.609,1545.362,,,191.753,4,0,,,,,,,,,
895,5,5,1545.362,1810.697,,,265.335,4,2,1,,7,,,,2864.5,,
896,,0,0,60.667,,,60.667,3,0,,,,,,,,,
897,,1,60.667,203.835,,,143.168,3,0,,,,,,,,,
898,,2,203.835,282.108,,,78.273,3,3.13,1,,7,,,,1830.536741,,
899,,3,282.108,1985.446,,,1703.338,3,0,,,,,,,,,
